Datetime,Text,Username
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/02OOsDYALO,Ctrlaltdeleteca
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/lVQxrceJ0F,GravityComputer
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/bEyvWFumXH,mindrover_tech
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/IJdsrAtTYW,entech_it
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/jeUkK4Mna5,vivianlyon
Feb-2023,"Remove the complexities that are stalling your #hybridwork success. We provide free consultations to help review your hybrid work needs, and to help build out your perfect solution. Schedule yours today.    #hybridwork #Microsoft https://t.co/wMJKkvSHHo",FimmaecG
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/NLKqkYX2Ht,PlazaDynamics
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/WTFcjtikV1,reliavail
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/kq56phPgPA,qrsystems
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/KzDzoN6V3D,DBISPLLC
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/S78pHWOcq9,TeamLogicITNB
Feb-2023,"Account Officer at Multipro Consumer Products Limited

Interested candidates should possess a Bachelor's Degree in relevant fields with 1 - 2 years work experience.
Adept computer skills and proficiency using programs like Microsoft Excel.

https://t.co/smYyajW16h",Great_blogging
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/xDfhx34cNc,FimmaecG
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/YMoJMrka6e,ipconfigllc
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/yc0rGZBUdN,GoQuattro
Feb-2023,@Microsoft has the shittiest customer service of any company I’ve ever used.  First they con me into buying a product advertising it would work for chrome book it doesn’t the. Won’t assist at all with any help returning it.,NWdogfish
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/LywPAtlrkI,InnoTech_ITS_MI
Feb-2023,"Your hybrid work trio: @Microsoft Surface, Windows 365, and Azure Virtual Desktop. All combined, this trio creates a powerful, secure, and seamless hybrid workplace. Learn more in this eBook, courtesy of J Biz Services. https://t.co/OPQBhLdWXD https://t.co/4Pvw1tEuPx",jbizservices
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/PVZhseU2Tb,3HUEvCIO
Feb-2023,"@DarkestHeroQB @TheAshenLuca Yes they're committed to seeing the deal go through but if it doesn't work, a possibility and probable option is that Xbox will be sold off. Moreover, Microsoft is beginning its move to third party with its Nintendo deal. If you can't see how obvious that is then that's on you.",kaya_philip
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/GkDW2tAcJf,cralyntech
Feb-2023,How will you prepare for the next decade of work? See how @Microsoft is innovating to bind organizations together with #Teams and secure collaboration. Reply to discuss #hybridwork preparation with a Digital6 Technologies expert. https://t.co/9BGA3L6t9G,digital6tech
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/mA6eXeZgEx,MaureenDataSys
Feb-2023,"Remove the complexities that are stalling your #hybridwork success. We provide free consultations to help review your hybrid work needs, and to help build out your perfect solution. Schedule yours today.    #hybridwork #Microsoft https://t.co/hyVXTyWjhM",CadenceITGroup
Feb-2023,"Remove the complexities that are stalling your #hybridwork success. We provide free consultations to help review your hybrid work needs, and to help build out your perfect solution. Schedule yours today.    #hybridwork #Microsoft https://t.co/R2HpVi1Iok",B_Galloway
Feb-2023,"Are you making the most out of Microsoft Teams? Centric's Modern Workplace experts share their best practices for improving internal collaboration, productivity and work-life balance using #MicrosoftTeams 👉 https://t.co/JHSy8sJBks https://t.co/o7saMeJpic",Brad_Nellis
Feb-2023,"Fantastic opportunity to experience all areas of our business 
Contact Peter.arrand@claas.com to apply 
Some locations offer extended period of work for applicants with excellent Microsoft IT skills https://t.co/1WftZ981Od",CLAAS_Eastern
Feb-2023,"In today’s rapidly evolving world of work, business needs and priorities shift on a dime. Here's how @Microsoft is positioned to build an agile workforce and drive cost savings no matter the business environment using @Upwork's Enterprise Suite. 👇

https://t.co/7FRsJeZ7zD",AlanWRosenthal
Feb-2023,"@FluentInFinance @amadeo_isabella I used Microsoft Excel since 1993, transitioned from the old Lotus 1-2-3. Applied it in my life ever since, be it personal, work or business. Love it!",bengEspinosaYap
Feb-2023,Modern Work Superheroes | Viva Learning Video + February News - New blog articles in Microsoft Community Hub https://t.co/MPMWdofyiy,tsunomur
Feb-2023,"Microsoft released new information about how the new AI-integrated search will work. What do SEO professionals and brands need to know?

https://t.co/TFXcP3SSNc",rockcontent
Feb-2023,If you were wondering how the new #Bingchat tones work.. Here is an example.. 👇🔥 @bing @Microsoft https://t.co/o4nZr1ws4c,Headlines_pod
Feb-2023,"How can you keep afloat in the data deluge? Ingest, store, and work with different types and sources of data without introducing unnecessary complexity with @Microsoft and @Databricks technologies. #MSPartners #AzureDatabricks https://t.co/N6VsnJCXK3",jgolden2525
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/dnopN23IBp,ambrauda
Feb-2023,@VeroniqueSemtex How many millions of work-hours are wasted each year due to the incompetent design of Microsoft Office products?,CjgbVictoria
Feb-2023,"@Plinz Microsoft can't even make my keyboard app work right. It wouldn't even finish this word. This is why it's all flawed. A learning child has consequences, ai doesn't so it can't learn right. https://t.co/0O0FWv5D8Y",gwk1969
Feb-2023,How can Wellington Street Consulting make Microsoft 365 work for you? Read our case studies to find out more: https://t.co/VPnpM8gPfU #Microsoft365 #MicrosoftTeams https://t.co/ZrrRD9Pa1d,BostonO365
Feb-2023,"@JoshuaSteinman You have some answers below. The problem is Microsoft &amp; ATT locked up patents on most IP years ago, so rest of community had to re-invent to avoid patent infringment. One contact told me video-oriented ones worked well, so if you can strip out audio from video, that might work",ABridgesAuthor
Feb-2023,@Joycewes0022 And some people lost everything. I will stick to the stock that a PROFESSIONAL has chosen. Did  you get Apple at $1? Microsoft at public opening? Disney at opening? Warner Bros? I don’t need “invisible investments” . My dividends pay well.,LibbyLu3Cookie2
Feb-2023,"Agile teams align and get to market faster with Mural and Microsoft: During the last two years navigating changing economic climates and a global pandemic that shifted the way we work, we’ve learned that teams can continue to collaborate together… https://t.co/VJHRCn1oMh",CallumFoster_
Feb-2023,"Modern Work Superheroes | Viva Learning Video + February News
https://t.co/6h8AloW9hC #Microsoft",MSITTechNews
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/V6RSiPmhzC,NobletecLLC
Feb-2023,"At school, about to do my work on my laptop, look away for one moment, Witch plushie comes out of fucking no where and begins playing Microsoft Jewel 2 on my laptop. HOW?! https://t.co/ZncR3b56SZ",sunnyshroom2
Feb-2023,"@DarkHolocron PlayStation.

Had PS1 &amp; 2, but when the Xbox 360 came out, there were better choices of games, so we switched.

After several Red Rings of Death, drawer issues &amp; laser motors not working, we went back to PlayStation &amp; won't return to Microsoft.

Many dead 360s, PS1s still work.",TSileve
Feb-2023,@Microsoft I am using the auto fill on @SwiftKey and I am not sure what to do about this money thing ? accept for the @swiftbeta tag exception for the #swiftkeybeta &amp; man I keep looking back up to the left instead of the theft of my life's work and a bunch of attempted murders @SecBlinken,PresidentDuke
Feb-2023,"When Google lawyers are interviewed by reporters about the merits (or lack thereof) of regulatory challenges to Microsoft-ActivisionBlizzard, they should tell those media outlets -- who in turn should tell their readers -- that they work for a complainer over the deal.",FOSSpatents
Feb-2023,Microsoft Teams Blog Update / Modern Work Superheroes | Viva Learning Video + February News https://t.co/pauTjKreaT,hrfmjp
Feb-2023,Microsoft Teams  Modern Work Superheroes | Viva Learning Video + February News   https://t.co/F4jP9m2ScY   #msteams #MicrosoftTeams #teams,inlinetc
Feb-2023,"U.S. cyber official praises Apple $AAPL security and suggests Microsoft $MSFT, Twitter $TWTR need to step it up https://t.co/yvDFn5JOoh #CNBC https://t.co/yNoDfRoyq2",Stock_Market_Pr
Feb-2023,"@pedrolamas I got suggestion to follow Microsoft CEO as creator. At least they are right, he did create a lot of drama for people and families that used to work for Microsoft 😂",BeardedTinker
Feb-2023,Dafuq!? I like Microsoft (disclosure; I work there).I like ChatGPT. I like robots. But NO ONE sees any problems with putting them all together? https://t.co/EwXXVMXyjy,fjsteele
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/ChYmtTO6vC,FIVE_NINES_IT
Feb-2023,"/sigh Go to apply for Microsoft roles on the Careers page and nothing will update because my work profile has the same contact information. A profile I cannot sign into. So I have to wait for support. This is a *fun* experience, Careers, wtaf.",PlainOleMissy
Feb-2023,"Microsoft's Word voice-reader has a serious speech impediment and its causing lots of doubt as I work through edits. Lol. 

Help @Microsoft",Joshuak_Smith
Feb-2023,"@Barnacules Nah, I used to work on a place that sold activated prebuilt PCs for years and they were never deactivated, the place is still open (more than 20 years now). And if you get duped by an activated key and call Microsoft they will just activate your windows no money asked.",yadspi
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/mYzZuCMoy8,nitsolutions_
Feb-2023,"How can you keep afloat in the data deluge? Ingest, store, and work with different types and sources of data without introducing unnecessary complexity with @Microsoft and @Databricks technologies. #MSPartners #AzureDatabricks https://t.co/rnFHhpfALY",matt_lipinski
Feb-2023,"@RishiSunak My IT Project is my private work &amp; achievements of my hardworking in the past 37 years. We'll check everyone's CRB and sack instantly.
@Microsoft work with Everyone regardless of Clean Criminal Records &amp; everything. If it was me, I'd join in Microsoft hassle free with respect.",NoushinKananian
Feb-2023,"discover a range of microsoft surface devices built for all the ways you create, work, play and connect. unleash your creativity with microsoft surface laptops, dual screens, 2-in-1 pcs and all-in-one devices. https://t.co/CD2UL8IMbq",DadaInstitut
Feb-2023,"Who's thriving vs just surviving in your hybrid work environment? Check out the infographic for answers, and DM us to see how @Microsoft can help make sure your entire organization is thriving. RT to start a conversation.",gbushak
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/xgsIzKvLM8,GingerSec_
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/APEMOMufcu,PearlManaged
Feb-2023,"These ""important"" people wouldn't happen to work for Sony Interactive Entertainment, would they? 

Do you know Microsoft has a very important cloud business? Games are more and more connected online. This world is engagement. Gaming is even critical to Windows. Xbox is safe.",SenninSage
Feb-2023,There are times in my life where I really appreciate not only my literal family but my work family as well.  With the passing of my mother in law last week they have wrapped their arms around my family with love and support (virtually).  Thank you to my @microsoft family.,frankjnovak
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/fvNYulLVVi,adrytech
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/ptAV6XXppC,Innov8tv
Feb-2023,@franchisewolf And Mercedes owned Tesla shares that are worth more than Mercedes nowadays. Microsoft owned vast amounts of Apple shares. Happened often in stock history.,LoveIOTA
Feb-2023,"@kyawuh It won't work. Firefox, safari, Microsoft edge, and Chrome are the only ones supported.",_milkmommy
Feb-2023,biggest curve-ball of 2023 so far is that i have willingly installed microsoft edge on my work linux,QuantumQelly
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/WvP2h5NuSY,hicham_zac
Feb-2023,"Are you grappling with questions on how to make hybrid work, work? RT to start a conversation and see how @Microsoft makes it easy     @Azure_Desktop #AVD https://t.co/zrZQDTDT8J https://t.co/xbVz8OC41F",NavitasTech
Feb-2023,"🔴 | MASS LAYOFFS at Microsoft: 10,000 Employees FIRED?! Pt. 10 (Reacting to @YongYea) | #twitch #twitchstreamer #streamer #youtuber #baz4k #shorts https://t.co/f0JylnM8Zj",baz4k
Feb-2023,@RavenBeard_PLBG @VGC_News Microsoft does NOT want to be an exclusive company. They’ve trying to work with Sony for YEARS but Sony wants to stay exclusive. It’s not Microsoft that’s the problem,Bon_Thickems
Feb-2023,"@Aypriti @Microsoft I don't understand @Microsoft anymore.
Our work meetings and stand ups have been really frustrating",Oluebubechukwu_
Feb-2023,"How Microsoft's experiment in artificial intelligence tech backfired : NPR

Listened to this while getting ready for work and I was shook.  https://t.co/UXiPAPtM2c",NieseNiese_
Feb-2023,"Don't let #data loss bring your work to a standstill. Introducing Microsoft 365 Backup from Sky Data Vault, the business-grade #backup solution that keeps you up and running no matter what. Ensure your data is safe and secure at all times. #DataCenters https://t.co/7ZhPo8sroQ https://t.co/ww9DpeRSVy",BunnyMktg
Feb-2023,"@theRealKiyosaki im thinking about stocks hard right now , seriously thinking twitter hardcore , microsoft 'options' , my tweet of letter of stuff like , seriously , 
activision sliming on the real rulers of cold angry winter over blizzard ent , life stil like , you rule game biz or you work @",TWEETOFLORDS
Feb-2023,"@ShowanW You work with Microsoft 🤔 The AB deal itself is a monopoly 🤦🏾‍♂️idc bout Sony being number 1, games will suffer from this deal, everything Microsoft touch becomes shit like jobs said MS company has no innovation, can’t wait till this deal is done 💯",King_Luffy1415
Feb-2023,"@ohsnapitysnapz @Shpeshal_Nick I’m not sure about the EC and CMA, as long as they maintain the same concerns as Sony, unfortunately. I wonder if Microsoft and Sony could work out an agreement ultimately.",jakewarsaw
Feb-2023,Microsoft Expands Programme for Women Returning to Work. #allbeauty #beautyplus https://t.co/xyOE7psDef https://t.co/8eDVRHthrW,amijackkson
Feb-2023,Fraudsters hit LinkedIn with recruitment scam wave amid tech layoffs #Linkedin #OscarRodriguez #Skype #Ftc #Microsoft #CyberSecurity #Internet  https://t.co/F8uwS9uO3T,jais_george
Feb-2023,"@MichaelA_Kellar @BarbMcQuade My first recollection of government contract vultures was when I was being flown back and forth to Albany, GA to fill a seat. I did about a weeks worth of work in a year and mostly sat around. The second I was a contractor of a contractor for Microsoft. Each taking their cut.",SocialMedSciPhD
Feb-2023,"The Real Reasons For Big Tech Layoffs At @Google, @Microsoft, @Meta, and @Amazon  https://t.co/vXVy6vSjEj @BernardMarr #HR #HCM #HRM #HumanResources",HRCurator
Feb-2023,"An X-Ray view? That's amazing. MIT invented a new type of headset. Researchers added to a Microsoft HoloLens a system that allows the person behind the headset to see through the objects. How does it work?

Here is the full article: https://t.co/GKF1iDg6IC

#augmentedreality",antoniofurioso0
Feb-2023,Here's an important question to ponder at your organization: who's thriving and just surviving in your hybrid work environment? Check out the infographic from insight. Consider sharing your thoughts in the comments and get in touch to have a @Microsoft hybrid work expert fro…,BeweESN
Feb-2023,"Who's thriving vs just surviving in your hybrid work environment? Check out the infographic for answers, and DM us to see how @Microsoft can help make sure your entire organization is thriving. RT to start a conversation.",BeweESN
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/m6MQq2DiXY,Abbyhanson3
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/kNnx22IDaw,BizTechPartners
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/BwvRfwqdlF,aavex
Feb-2023,"@SKTheKingYT @predac0nz I used to work in Entertainment Marketing, a big sector of my job involved working with Sony &amp; Microsoft (&amp; third party developers), both of whom tracked sales to PC gamers. 

The numbers are literally not in your favour on this one, love.",TheSweetKittie
Feb-2023,@OpenAI @Microsoft Why is ChatGPT plus such a scam? I've been trying to load up ChatGPT for ages and it won't work. I know y'all are down but I'm special access. I'm paying $20 a month. Isn't that enough?,SOshinnuga
Feb-2023,"Asking new Bing for stock tips is poor advice. If it got the iPhone detail wrong, how wrong is the rest of it?

#bing #chatgpt #microsoft #stocks #iphone https://t.co/718se4mDws",SidJayisAOK
Feb-2023,"#Options Flow Grid Update $MSFT #OptionsTrading #Microsoft Shares ⬆️0.32% to $250 #OptionsFlow #Microsoft365 #stocks #stock #StockMarket #investing #Investment https://t.co/I8hjTlnne3
https://t.co/LMkwenNMqF https://t.co/AcMOvJyXbt",OptionsProVol
Feb-2023,"We had a visit from @Microsoft today for our ICT day, and did some wonderful work with two groups from KS3. Using Microbits, Circuit Playground Express and coding skills to learn, create, interact, empower and have fun! Fantastic! @MSEducationUK https://t.co/zp6hsSOcIu",Sherbournetweet
Feb-2023,Is your workplace still trying to figure out a hybrid work plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. #management #leadership #productivity #businessowner https://t.co/uNag3kmzWZ,rbhall_assoc_ll
Feb-2023,How do you make flexible work the best it can be for different employees? Where do you start? Let a @Microsoft #hybridwork expert from Mattar Consulting SRL provide the right answers.      #WorkTrends #FutureOfWork,Mattar_Consult
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/iZJjjQPsuK,ExigoBiz
Feb-2023,"JOB OPPORTUNITY: D365 Solution Architect
Salary: £95,000 per annum
Location: #Remote #UK #London

For details, please contact Anthony Bridge on Anthony.Bridge@prodapta.com

@Microsoft #Microsoft #MicrosoftJobs #D365 #CRM #MicrosoftDynamics https://t.co/Z3RjGSp98m",ProDapta
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/CQwnPHXAa5,agjsystems
Feb-2023,Here’s How Much You Would Have Made Owning Microsoft Stock In The Last 5 Years – #Microsoft  $MSFT) https://t.co/FKYddoMZgU,LlcBillionaire
Feb-2023,"@lulumeservey You work for a horrible company, and Microsoft is trying to monopolise the gaming industry. 

How much money are you set to make if the deal goes through?",KoKane_96
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/waSnMGVpUW,MarcellasLylesJ
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/qyhOdOyj9C,gagiteck
Feb-2023,"Why is the All in One era over?

A software bundle from a single vendor might seem financially and logistically viable. Microsoft 365 is a great example.

But, employees are now locked into the bundle and have to work with their limitations. https://t.co/ResENXMm6o",Mindflow_io
Feb-2023,📄 Student work will be on Microsoft Teams for tomorrow https://t.co/yuFM4SwZRw,BradfordForster
Feb-2023,@DaReelSebas @Krytopsy That’s just business like how Sony wants to kill Xbox but what Microsoft is doing is not gonna happen and what Sony wants to do work happen what will happen is competition it’s not Microsoft fault they got more money and willing to use it. If Sony wants to survive compete,No_Limit_Gamer
Feb-2023,"By sponsoring @OpenAI has Microsoft found a work around to getting hold of large datasets and equalized AI competiviness with Google and Amazon ? 🤔

#AI #ML #ChatGPT #GPT #LLM #businessmodel",murali_v82
Feb-2023,"Do you work in Healthcare, Government or the Police in #Wales. If you want to #analyse #healthcare or #business data to understand trends forecast information and model #data

Then our Microsoft #PowerBI course is a great place to start

https://t.co/klQMLlc0jd https://t.co/hDtUOA2REm",ComputerCymru
Feb-2023,@Thurrottfeed How does Microsoft Defender on Mac work? good or bad experience? thanks,davidhsherman13
Feb-2023,"@JenMsft i have a question 
i have a BT earbuds that used to work perfectly on windows 10 but after updating to windows 11 it now connects but does not output any sound , it even caused the pc to freeze and even BSOD , what did microsoft change in the bluetooth system of windows ?",MJ4WD
Feb-2023,"3. Integrated approach: Microsoft offers a wide range of security solutions that work together seamlessly, from endpoint protection to #cloud security.",eugeniemichael_
Feb-2023,"@Zoom @Google @Meta @Microsoft 💻 With the rise of remote work and virtual meetings due to the pandemic, it was only a matter of time before the legal system started using the metaverse for court proceedings. #COVID19 #metaverse #law",VoiceofCrypto2
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/IDGF0DN0jd,CmxKen
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/J2SF7TjSiF,pmesnik
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/nxaNHSI0uh,socializestuff
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/gT225PX8xy,samplepartner
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/uE01ECiCkN,CadenceITGroup
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/KlioOIhOFi,B_Galloway
Feb-2023,"microsoft excel count your days not auto saving my work, making my job harder 😒",cater2chanel
Feb-2023,microsoft edge putting blavity headlines on my front page is gonna make me switch back to chrome for work.,gina_scooter
Feb-2023,"In a Davos World Economic Forum agenda article, Jean-Philippe Courtois of Microsoft discusses how Positive Leaders can deliver sustainable, equitable economic impact. It cites work of CPO co-founder Kim Cameron and faculty affiliate Barbara Fredrickson. https://t.co/1uVcjsWdAB",PositiveOrg
Feb-2023,"Last Friday, they worked through self-evaluation stations, checking their intext citations, reading their work backward and aloud to check for errors, and then ran their work through Grammarly and Microsoft Editor. #Prep #English 📃 https://t.co/BKkl12P9jf",CPRamblers
Feb-2023,The #1 quality of life feature I want to see implemented on @Windows is “three finger drag” like on MacOS. I spend a lot of time switching between these two operating systems for work and it is the most workflow breaking issue by a long shot. @Microsoft please make this happen!,normal_humans
Feb-2023,"Two notable things about working in big tech from the  below 

1. $350K -&gt; $750K is jump from Microsoft (L65) to Meta/Google/etc (M1).

2. Author realizes they're good at interviewing but is  scared of doing actual dev work. That's how unrelated interviewing is to the day job.",Carnage4Life
Feb-2023,"And if you're an organization that would never dare to use a ripped version of Microsoft Office, Zoom, Adobe, QuickBooks, etc - Why the heck are you asking your guest speakers and anti-oppression experts to give you their work for free?!",JulieSLalonde
Feb-2023,"New blog article for AtScale got me thinking what Power BI dataset mode people work with most often. Comment Import, DirectQuery/Live or Composite/Mixed

https://t.co/7nKKDewqMB

#powerbi #microsoft",GregDeckler
Feb-2023,Please note that we will be setting work for Year 7 to 10 pupils to complete at home via Microsoft Teams and all pupils are expected to complete this throughout the day. Thank you for your patience and understanding. #WeCARE #TeamMoorside,MoorsideHigh
Feb-2023,This perfect storm happens against the backdrop of a generally disruptive atmosphere in tech. Words by Emil Bjerg #TechLayOffs #LayOffs #Microsoft #Google https://t.co/7PgVZh1rbX https://t.co/lSGsCEPMUg,TEFReview
Feb-2023,"@EricVBailey OOooh one of my old game dev instructors in college _hated_ Candy Crush. This was the time when King was in hot water for ripping off another dev's work, so perfectly understandable.

It'll probably be Microsoft's problem to deal with soon...",ReverendCrush
Feb-2023,"Another change, Downloader will no longer work under Windows 7.

This version of Windows is not maintained by Microsoft since the beginning of 2020, so it doesn't have necessary requirements to support our last update.
We have to stop definitely the support of it.

#windows7 https://t.co/z07S0UEfVV",vsosoftware
Feb-2023,"The Top Tech Stock prices today are:
Tesla: $202.30
Amazon: $94.40
Apple: $147.84
Alphabet: $90.20
Microsoft: $252.50 https://t.co/B0WZckHz8L",Top_3_Stocks
Feb-2023,"We are excited to be named ""Top 10 Microsoft Partners to watch for in 2023"" by CIOCoverage! Our CEO, David Fuess had the opportunity to sit down for an interview and discuss some trends within the cloud industry and what it means to work with the Henson Group. https://t.co/qWJJETLiDg",thehensongroup
Feb-2023,"@TheBrokeMessiah @TWTHEREDDRAGON I don't think the devs should ever be at fault for a producer putting out a sub-optimal console that they are forced to work with. Microsoft gave them an unnecessary hoop to jump through. While Microsoft did that, Sony's solution was the same exact console without a disc drive.",knix1000
Feb-2023,"@Microsoft @Windows im actually going to have to roll back to win10, the no uncombined taskbar option i cannot put up with, its destroying my productivity, its so difficult to choose the right instance of an app, i have to cycle them, also 1/2 time the hover preview doesnt work",IOException_e
Feb-2023,"😮‍💨flooded with work. Calls back to back, emails and pointless meetings and group messages from folks that have enough work on they hands🙄fix it Jesus. so fed up with Microsoft Teams😂",told_by_tracy
Feb-2023,@Microsoft @bing you need to work more on Bing GPT.,himanshuyadavmg
Feb-2023,@Microsoft Hey Microsoft can you please work on dual mouse cursor support that can boost productivity of many users who need 2 cursor at the same time for multitasking. Please think about that feature.,MoraniyaRajat
Feb-2023,Is your workplace still trying to figure out a #hybridwork plan that connects the entire organization? RT to start a conversation. Read the blog to explore findings from a @Microsoft hybrid work report. https://t.co/ioUfGaljeg,BbuyTech
Feb-2023,"- Altogether, the world’s biggest tech companies: Meta, Alphabet, Amazon, and Microsoft - have cut a grand total of 50 000 jobs

Marr speaks at more length (and with more eloquence) about the reasons behind these layoffs in his article, but here’s a rundown.",Bridgement_ZA
Feb-2023,"Bernard Marr recently published his thoughts about the real reason behind massive tech layoffs in the US in a Forbes article. And they are massive. Here’s a quick look at the numbers:

- Microsoft is reported to have laid off around 10 000 of its workers

1/ https://t.co/B4ORYyNoCC",Bridgement_ZA
Feb-2023,"In today’s rapidly evolving world of work, business needs and priorities shift on a dime. Here's how @Microsoft is positioned to build an agile workforce and drive cost savings no matter the business environment using @Upwork's Enterprise Suite. 👇

https://t.co/T0q0sw2hWV",IrenaLacatusu
